True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\Fondo serb 1pz sp3.dxf;-;-;Fondo serb 1pz sp3;1;3;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\Frontalino ant 2pz sp4.dxf;-;-;Frontalino ant 2pz sp4;2;4;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\Gancio 4pz sp10.dxf;-;-;Gancio 4pz sp10;4;10;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\Gancio per togliere sponde 2pz sp8.dxf;-;-;Gancio per togliere sponde 2pz sp8;2;8;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\Guida 4pz sp10.dxf;-;-;Guida 4pz sp10;4;10;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\Lam avanti interna 2pz sp4.DXF;-;-;Lam avanti interna 2pz sp4;2;4;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\Lam dietro interna 2pz sp4.DXF;-;-;Lam dietro interna 2pz sp4;2;4;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\Lam ext braccio 2pz sp4.DXF;-;-;Lam ext braccio 2pz sp4;2;4;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\Lam int braccio 2pz sp4.DXF;-;-;Lam int braccio 2pz sp4;2;4;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\Lam portellone 1pz sp3.DXF;-;-;Lam portellone 1pz sp3;1;3;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\Laterale 2pz sp5.DXF;-;-;Laterale 2pz sp5;2;5;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\Longherone tel 2pz ipe 270.dxf;-;-;Longherone tel 2pz ipe 270;2;10;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\Orec sopra 4pz sp8.dxf;-;-;Orec sopra 4pz sp8;4;8;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\Orecc lat soprasp dietro 2pz sp3.dxf;-;-;Orecc lat soprasp dietro 2pz sp3;2;3;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\Orechie sotto ant 2pz sp8.dxf;-;-;Orechie sotto ant 2pz sp8;2;8;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\Orechie sotto post 2pz sp8.dxf;-;-;Orechie sotto post 2pz sp8;2;8;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\parafango 2pz sp1.5.DXF;-;-;parafango 2pz sp1.5;2;1.5;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\Parte centrale 1 pz sp3.DXF;-;-;Parte centrale 1 pz sp3;1;3;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\Parte centrale 1pz sp5.DXF;-;-;Parte centrale 1pz sp5;1;5;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\parte laterale 2pz sp3.DXF;-;-;parte laterale 2pz sp3;2;3;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\Parte laterale 2pz sp5.DXF;-;-;Parte laterale 2pz sp5;2;5;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\Parte sopra avanti timone 1pz sp6.dxf;-;-;Parte sopra avanti timone 1pz sp6;1;6;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\Parte sopra indietro timone 1pz sp6.dxf;-;-;Parte sopra indietro timone 1pz sp6;1;6;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\parte sotto 1pz sp5.DXF;-;-;parte sotto 1pz sp5;1;5;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\Parte sotto 2 pz sp3.DXF;-;-;Parte sotto 2 pz sp3;2;3;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\Parte sotto timone 1pz sp6.dxf;-;-;Parte sotto timone 1pz sp6;1;6;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\Pezzo ant 1pz sp1.5.dxf;-;-;Pezzo ant 1pz sp1.5;1;1.5;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\pezzo post 1pz sp1.5.dxf;-;-;pezzo post 1pz sp1.5;1;1.5;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\Piastr att ant timone 1pz sp8.dxf;-;-;Piastr att ant timone 1pz sp8;1;8;-;
True;C:\EasyCutBeta\ExampleDxf\Pup 200 Rta 6500\totale\Piastr att post  timone 1pz sp8.dxf;-;-;Piastr att post  timone 1pz sp8;1;8;-;
