True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Carter copertura  rulli sp2.dxf;-;-;Carter copertura  rulli sp2;1;2;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Carter Posteriore regolabile sp5.dxf;-;-;Carter Posteriore regolabile sp5;1;5;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\chiusura per fasc ant 2pz sp10.dxf;-;-;chiusura per fasc ant 2pz sp10;2;10;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Copertura superiore 1pz sp4.dxf;-;-;Copertura superiore 1pz sp4;1;4;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Cremagliera  2pz sp6.dxf;-;-;Cremagliera  2pz sp6;2;6;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Facciata anteriore  1pz sp4.dxf;-;-;Facciata anteriore  1pz sp4;1;4;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Facciata posteriore  1pz sp4.dxf;-;-;Facciata posteriore  1pz sp4;1;4;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Fazzoletto posteriore  fianco 2pz sp3.dxf;-;-;Fazzoletto posteriore  fianco 2pz sp3;2;3;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Fermo  cremagliera 1pz sp5.dxf;-;-;Fermo  cremagliera 1pz sp5;1;5;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Fianc spand l 3000  2pz sp3.dxf;-;-;Fianc spand l 3000  2pz sp3;2;3;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Fianc spand l 3300  2pz sp3.dxf;-;-;Fianc spand l 3300  2pz sp3;2;3;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Fianc spand l 3300 tr hid sp hid 2pz sp3.dxf;-;-;Fianc spand l 3300 tr hid sp hid 2pz sp3;2;3;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Fianc spand l 3500 tr hid sp hid 2pz sp3.dxf;-;-;Fianc spand l 3500 tr hid sp hid 2pz sp3;2;3;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Fianc spand l 4000 tr hid sp hid 2pz sp3.dxf;-;-;Fianc spand l 4000 tr hid sp hid 2pz sp3;2;3;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Fianchi spand l 4000 2pz sp3.dxf;-;-;Fianchi spand l 4000 2pz sp3;2;3;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Fianchi spand l 4500 2pz sp3.dxf;-;-;Fianchi spand l 4500 2pz sp3;2;3;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Fianco Carter copertura rulli sp3 2pz.dxf;-;-;Fianco Carter copertura rulli sp3 2pz;2;3;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Fianco lat carter 2pz sp3.dxf;-;-;Fianco lat carter 2pz sp3;2;3;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Fianco spandi l=4000  pz2 sp3.dxf;-;-;Fianco spandi l=4000  pz2 sp3;2;3;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Fianco spandi l=4500  pz2 sp3.dxf;-;-;Fianco spandi l=4500  pz2 sp3;2;3;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Flang att cusc 1pz sp4.dxf;-;-;Flang att cusc 1pz sp4;1;4;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Flangia sotto le ventole  2pz sp12.dxf;-;-;Flangia sotto le ventole  2pz sp12;2;12;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Flangia sotto ventole 2pz sp12.dxf;-;-;Flangia sotto ventole 2pz sp12;2;12;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Freccia  1pz sp5.dxf;-;-;Freccia  1pz sp5;1;5;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Gaffa nuova 2pz sp10.dxf;-;-;Gaffa nuova 2pz sp10;2;10;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Guida sponda idraulica dx 1pz sp6.dxf;-;-;Guida sponda idraulica dx 1pz sp6;1;6;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Guida sponda idraulica sx 1pz sp6.dxf;-;-;Guida sponda idraulica sx 1pz sp6;1;6;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\L di ispessimento spalla 1pz sp6.dxf;-;-;L di ispessimento spalla 1pz sp6;1;6;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Lam di tamp sup 2pz sp3.dxf;-;-;Lam di tamp sup 2pz sp3;2;3;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\lam supp tubi 1pz sp3.dxf;-;-;lam supp tubi 1pz sp3;1;3;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Lama att assale 2pz sp 8-10.dxf;-;-;Lama att assale 2pz sp 8-10;2;8;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Lama att copertura 2pz sp6.dxf;-;-;Lama att copertura 2pz sp6;2;6;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Lama bloco balone 2pz sp5.dxf;-;-;Lama bloco balone 2pz sp5;2;5;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Lama saldata su grupo 1pz sp6.dxf;-;-;Lama saldata su grupo 1pz sp6;1;6;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Spandi 1160\totale\Lama saldata su suporto 1pz sp6.dxf;-;-;Lama saldata su suporto 1pz sp6;1;6;-;
