True;C:\EasyCutBeta\ExampleDxf\Pup Tagliaerba\totale\Irrobustimento lamiera carter 1pz sp6.DXF;-;-;Irrobustimento lamiera carter 1pz sp6;1;6;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Tagliaerba\totale\Irrobustimento lamiera carter sotto 1pz sp6.DXF;-;-;Irrobustimento lamiera carter sotto 1pz sp6;1;6;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Tagliaerba\totale\Lamiera base  carter 1pz sp6.dxf;-;-;Lamiera base  carter 1pz sp6;1;6;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Tagliaerba\totale\Lamiera base carter 1pz sp6.DXF;-;-;Lamiera base carter 1pz sp6;1;6;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Tagliaerba\totale\orecc est post 2 pz sp12.dxf;-;-;orecc est post 2 pz sp12;2;12;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Tagliaerba\totale\orecc est post 2pz sp 12.DXF;-;-;orecc est post 2pz sp 12;2;12;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Tagliaerba\totale\orecc est post int  2pz sp 12.DXF;-;-;orecc est post int  2pz sp 12;2;12;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Tagliaerba\totale\orecc int post  2pz sp12.dxf;-;-;orecc int post  2pz sp12;2;12;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Tagliaerba\totale\orecchia est lato diritto ant 1pz sp 12.DXF;-;-;orecchia est lato diritto ant 1pz sp 12;1;12;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Tagliaerba\totale\orecchia est lato diritto ant 1pz sp12.DXF;-;-;orecchia est lato diritto ant 1pz sp12;1;12;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Tagliaerba\totale\orecchia est lato spacc ant 1pz sp 12.DXF;-;-;orecchia est lato spacc ant 1pz sp 12;1;12;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Tagliaerba\totale\orecchia est lato spacc ant 1pz sp12.DXF;-;-;orecchia est lato spacc ant 1pz sp12;1;12;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Tagliaerba\totale\orecchia int lato dritto ant 1pz sp 12.DXF;-;-;orecchia int lato dritto ant 1pz sp 12;1;12;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Tagliaerba\totale\orecchia int lato dritto ant 1pz sp12.DXF;-;-;orecchia int lato dritto ant 1pz sp12;1;12;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Tagliaerba\totale\orecchia int lato spacc  ant 1pz sp 12.DXF;-;-;orecchia int lato spacc  ant 1pz sp 12;1;12;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Tagliaerba\totale\orecchia int lato spacc ant 1pz sp12.DXF;-;-;orecchia int lato spacc ant 1pz sp12;1;12;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Tagliaerba\totale\Orecchia suporto rullo 2pz sp12.dxf;-;-;Orecchia suporto rullo 2pz sp12;2;12;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Tagliaerba\totale\Piastra att riduttore 1pz sp10.DXF;-;-;Piastra att riduttore 1pz sp10;1;10;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Tagliaerba\totale\Rapezzo carter.dxf;-;-;Rapezzo carter;1;10;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Tagliaerba\totale\Rondela fermo cuscineto ruota 2pz sp2.dxf;-;-;Rondela fermo cuscineto ruota 2pz sp2;2;2;-;
True;C:\EasyCutBeta\ExampleDxf\Pup Tagliaerba\totale\Rondella fermo cuscineto ruota 2pz sp2.dxf;-;-;Rondella fermo cuscineto ruota 2pz sp2;2;2;-;
